id,slug,name,histore_url,hi_score,histore_deeplink,beeline_url,bl_score,beeline_deeplink
161,apple-iphone-15-plus-128gb-zelenyj-green,Смартфон Apple iPhone 15 Plus 128 ГБ (Зелёный | Green),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-128gb-black/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-128gb-black%2F
163,apple-iphone-15-plus-256gb-cernyj-black,Смартфон Apple iPhone 15 Plus 256 ГБ (Чёрный | Black),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-256gb-mu0q3ja-green-nano-plusesim/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-256gb-mu0q3ja-green-nano-plusesim%2F
164,apple-iphone-15-plus-256gb-sinij-blue,Смартфон Apple iPhone 15 Plus 256 ГБ (Голубой | Blue),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-256gb-mu0q3ja-green-nano-plusesim/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-256gb-mu0q3ja-green-nano-plusesim%2F
165,apple-iphone-15-plus-256gb-rozovyj-pink,Смартфон Apple iPhone 15 Plus 256 ГБ (Розовый | Pink),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-256gb-mu0q3ja-green-nano-plusesim/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-256gb-mu0q3ja-green-nano-plusesim%2F
166,apple-iphone-15-plus-256gb-zelenyj-green,Смартфон Apple iPhone 15 Plus 256 ГБ (Зелёный | Green),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-256gb-mu0q3ja-green-nano-plusesim/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-256gb-mu0q3ja-green-nano-plusesim%2F
168,apple-iphone-15-plus-512gb-cernyj-black,Смартфон Apple iPhone 15 Plus 512 ГБ (Чёрный | Black),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-512gb-mu0t3ja-pink-nano-plusesim/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-512gb-mu0t3ja-pink-nano-plusesim%2F
169,apple-iphone-15-plus-512gb-sinij-blue,Смартфон Apple iPhone 15 Plus 512 ГБ (Голубой | Blue),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-512gb-mu0t3ja-pink-nano-plusesim/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-512gb-mu0t3ja-pink-nano-plusesim%2F
170,apple-iphone-15-plus-512gb-rozovyj-pink,Смартфон Apple iPhone 15 Plus 512 ГБ (Розовый | Pink),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-512gb-mu0t3ja-pink-nano-plusesim/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-512gb-mu0t3ja-pink-nano-plusesim%2F
171,apple-iphone-15-plus-512gb-zelenyj-green,Смартфон Apple iPhone 15 Plus 512 ГБ (Зелёный | Green),,60,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-15-plus-512gb-mu0t3ja-pink-nano-plusesim/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-15-plus-512gb-mu0t3ja-pink-nano-plusesim%2F
203,apple-iphone-14-128gb-blue,Смартфон Apple iPhone 14 128 ГБ (Синий | Blue),,75,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-14-128gb-mpuf3aaa-midnight-nano-plusesim-bez-rustore/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-14-128gb-mpuf3aaa-midnight-nano-plusesim-bez-rustore%2F
205,apple-iphone-14-128gb-purple,Смартфон Apple iPhone 14 128 ГБ (Фиолетовый | Purple),,75,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-14-128gb-mpuf3aaa-midnight-nano-plusesim-bez-rustore/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-14-128gb-mpuf3aaa-midnight-nano-plusesim-bez-rustore%2F
1004,apple-iphone-13-128gb-blue,Смартфон Apple iPhone 13 128 ГБ (Синий | Blue),,75,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-13-128gb-mlpk3hna-blue/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-13-128gb-mlpk3hna-blue%2F
1006,apple-iphone-13-128gb-pink,Смартфон Apple iPhone 13 128 ГБ (Розовый | Pink),,75,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-13-128gb-mlpk3hna-blue/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-13-128gb-mlpk3hna-blue%2F
1007,apple-iphone-13-128gb-green,Смартфон Apple iPhone 13 128 ГБ (Зелёный | Green),,75,,https://moskva.beeline.ru/shop/details/smartfon-apple-iphone-13-128gb-mlpk3hna-blue/,100,https://rcpsj.com/g/exxsgtkm6c7ad04f0a59dbadac95b8/?erid=2bL9aMPo2e49hMef4phUdXKkvx&ulp=https%3A%2F%2Fmoskva.beeline.ru%2Fshop%2Fdetails%2Fsmartfon-apple-iphone-13-128gb-mlpk3hna-blue%2F
